key_index,variant,rounds,stride,pairs,mean_hamming_distance,sd,ci95_low,ci95_high,z_from_ideal_64
1,position_only,12,4,10000,63.7123,5.8844193723030065,63.59696538030286,63.827634619697136,-4.889182462999791
1,static,12,8,10000,63.6781,5.82936347621709,63.56384447586615,63.79235552413385,-5.522043724212809
1,rotor,12,8,10000,63.6435,5.8841881442567505,63.52816991237257,63.75883008762744,-6.058609807505187
1,round_only,12,8,10000,63.6752,5.878550901035867,63.5599804023397,63.790419597660296,-5.5251711768417255
1,position_only,12,8,10000,63.7881,5.7570576479028,63.67526167010111,63.90093832989889,-3.6806996378990853
1,static,12,16,10000,63.7465,5.852013530079679,63.63180053481044,63.86119946518956,-4.3318423427594315
1,rotor,12,16,10000,63.7191,5.826919468213792,63.60489237842301,63.833307621576985,-4.820729058164087
1,round_only,12,16,10000,63.7231,5.871087919400947,63.608026676779744,63.83817332322026,-4.716332029111412
1,position_only,12,16,10000,63.7923,5.837942177418914,63.67787633332259,63.90672366667741,-3.5577604862786
1,static,12,256,10000,63.8257,5.855864464352167,63.710925056498695,63.9404749435013,-2.9765033166505352
1,rotor,12,256,10000,63.8676,5.753067009691597,63.75483988661005,63.980360113389956,-2.3013811550770464
1,round_only,12,256,10000,63.8281,5.675929175668132,63.7168517881569,63.9393482118431,-3.028579016399829
1,position_only,12,256,10000,63.8498,5.783544319748042,63.73644253133294,63.96315746866706,-2.5970234115287547
1,static,14,1,10000,63.954,5.678794667082715,63.84269562452518,64.06530437547482,-0.8100310487829329
1,rotor,14,1,10000,63.9638,5.7040988100070145,63.85199966332386,64.07560033667613,-0.63463136256499
1,round_only,14,1,10000,63.9473,5.627725103359607,63.83699658797415,64.05760341202584,-0.9364352208415614
1,position_only,14,1,10000,64.0841,5.686040827854616,63.972653599774056,64.19554640022595,1.4790607831730613
1,static,14,2,10000,63.979,5.62194980695872,63.86880978378361,64.0891902162164,-0.37353588561049544
1,rotor,14,2,10000,64.0237,5.729661526837446,63.91139863407399,64.13600136592602,0.41363699913154656
1,round_only,14,2,10000,64.0739,5.694565971007783,63.96228650696824,64.18551349303175,1.2977284024144242
1,position_only,14,2,10000,64.0382,5.705523294107733,63.92637174343549,64.15002825656451,0.6695266679474193
1,static,14,4,10000,64.1199,5.628116164326738,64.0095889231792,64.23021107682081,2.130375360053433
1,rotor,14,4,10000,63.9707,5.58397345856502,63.861254120212124,64.08014587978788,-0.5247159610878377
1,round_only,14,4,10000,63.9599,5.557767615516756,63.85096775473587,64.06883224526413,-0.721512714710257
1,position_only,14,4,10000,64.0594,5.65834545846511,63.94849642901408,64.17030357098591,1.0497768373461858
1,static,14,8,10000,63.936,5.66182917712669,63.82502814812832,64.04697185187169,-1.1303767386440169
1,rotor,14,8,10000,63.985,5.665931986754505,63.87394773305961,64.09605226694039,-0.2647402057607949
1,round_only,14,8,10000,64.0283,5.683126683691847,63.91691071699964,64.13968928300037,0.4979653204143855
1,position_only,14,8,10000,63.8931,5.628786788826826,63.78277577893899,64.003424221061,-1.8991659128428922
1,static,14,16,10000,63.9603,5.653345906805473,63.84949442022661,64.07110557977339,-0.7022390042012592
1,rotor,14,16,10000,63.8883,5.695425084810586,63.77666966833771,63.99993033166229,-1.9612232333262944
1,round_only,14,16,10000,64.0495,5.737816832576692,63.937038790081495,64.1619612099185,0.8626974587086238
